fold,horizon,dest,state,axis,n,changed,top1_changed,a_fail,b_fail,c_fail,rescued,harmed,a_flagged,extra_walk,extra_fare,changed_rate,top1_changed_rate,a_fail_rate,b_fail_rate,c_fail_rate,harmed_rate,rescue_rate,ai_gain_pp
2,240,석수역,outside|wd,walk,3,1,1,0,0,0,0,0,0,7.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,,0.0
2,240,안양시청,operating|wd,fare,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,240,안양시청,operating|wd,walk,1,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,240,안양역,operating|wd,fare,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,240,안양역,operating|wd,walk,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,240,인덕원역,outside|wd,fare,2,2,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,240,인덕원역,outside|wd,walk,2,2,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,240,평촌역,operating|wd,walk,1,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,240,평촌역,outside|wd,fare,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,360,석수역,operating|wd,fare,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,360,석수역,operating|wd,walk,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,360,석수역,outside|wd,fare,3,1,1,0,0,0,0,0,0,7.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,,0.0
