laeId,laeNm,pkplcId,pkplcNm,pkplcDivNm,pkplcTypeNm,latCrdn,lonCrdn,roadNmZip,roadNmAddr,lotnoAddr,pklotCnt,sbcmpctPklotCnt,pwdbsPrvusePklotCnt,femalePrfncPklotCnt,olmanPrfncPklotCnt,evPklotCnt,lndlvDivNm,wkdayOprtStartTime,wkdayOprtEndTime,satOprtStartTime,satOprtEndTime,hldyOprtStartTime,hldyOprtEndTime,parkingBscTime,parkingBscFare,addUnitTime,addUnitFare,ddPktckFareAplcnTime,ddPktckFare,mmCmmtktFare
31110,과천시,00030,상삼포1,공영,노외,37.4467648,127.0225258,,,경기도 과천시 주암동 439-5,0,0,0,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31010,수원시,00077,수원장안구청,,,37.30409473,127.01040066,16295,,경기 수원시 장안구 송원로 101  ,435,,,,,,기타,07:00,21:00,00:00,19:00,00:00,19:00,30,600,10,300,,7000,
31040,안양시,00001,"비호교1,2노외",공영,노외,37.39192621,126.94242131,14040,경기 안양시 동안구 경수대로813번길 (호계동),경기 안양시 동안구 경수대로813번길 (호계동),42,,0,,,0,2급지,09:00,17:00,00:00,00:00,00:00,00:00,30,400,10,200,,25000,70000
31040,안양시,00095,안양6동3노외,공영,노외,37.38975317,126.93105437,14033,안양시 만안구 안양동 508-1,안양시 만안구 안양동 508-1,20,,1,,,0,2급지,09:00,18:00,00:00,00:00,00:00,00:00,30,400,10,200,,25000,70000
31050,부천시,00111,구소사경찰서별관,공영,노외,37.47992047,126.7727694,14734,경기 부천시 소사구 경인로160번길 88,경기 부천시 소사구 경인로160번길 88,23,,1,,,,3급지,00:00,23:59,00:00,23:59,00:00,23:59,,,10,,,,50000
31110,과천시,00118,공영노외주차장,공영,노외,37.4228611,127.0085272,,,경기도 과천시 주암동 70-6,0,0,0,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31240,화성시,00049,봉담상리1,공영,노외,37.22599861,126.94489729,18309,"경기 화성시 효행구 상리중심상가길 25 (봉담읍,상리)","경기 화성시 효행구 상리중심상가길 25 (봉담읍,상리)",164,,0,,,,1급지,10:00,21:30,10:00,21:30,10:00,21:30,90,,10,400,,,100000
31050,부천시,00048,시의회옆,공영,노외,37.50284526,126.76433791,14547,경기 부천시 석천로178번길,경기 부천시 석천로178번길,54,,1,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,,900,10,400,,9500,100000
31150,시흥시,00041,장현P15,공영,기타,,,,,,35,,,,,,기타,,,,,,,,,,,,,
31240,화성시,00112,태안3 주5 공영주차장,공영,노외,37.20534311,126.99684415,18351,경기 화성시 병점구 장조1로 17 (안녕동 259-3),경기 화성시 병점구 장조1로 17 (안녕동 259-3),40,,1,,,,1급지,10:00,23:00,10:00,23:00,10:00,23:00,90,,10,400,,,60000
31240,화성시,00059,다은(지하),공영,노외,37.20083002,127.0723739,18455,경기 화성시 동탄구 동탄중심상가1길 21 (반송동 104-7),경기 화성시 동탄구 동탄중심상가1길 21 (반송동 104-7),157,,8,,,,1급지,10:00,23:00,10:00,23:00,10:00,23:00,90,,10,400,,,100000
31240,화성시,00033,발안산업단지,공영,노상,37.0852127,126.9098039,,경기도 화성시 향남읍구문천리940,경기도 화성시 향남읍구문천리940,967,,0,,,,1급지,10:00,23:00,10:00,23:00,10:00,23:00,90,,10,400,,,
31240,화성시,00085,발안만세시장,공영,노외,37.1331273,126.9104795,18593,"경기 화성시 만세구 삼천병마로 221 (향남읍,평리)","경기 화성시 만세구 삼천병마로 221 (향남읍,평리)",32,,1,,,,1급지,10:00,23:00,10:00,23:00,10:00,23:00,120,,10,300,,,60000
31100,고양시,00017,주교 제2공영주차장,공영,기타,37.65663679,126.83381315,10461,경기 고양시 덕양구 마상로126번길 91,,57,,,,,,기타,08:00,22:00,08:00,22:00,00:00,00:00,30,240,5,70,,,
31240,화성시,00062,덕우공단,공영,노외,37.1601033,126.9166417,18336,"경기 화성시 덕우공단1길 3-5 (봉담읍,덕우리)","경기 화성시 덕우공단1길 3-5 (봉담읍,덕우리)",109,,0,,,,1급지,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,
31200,파주시,00005,봉일천 (월정기),공영,노외,37.7453147,126.80552081,10937,"경기 파주시 송비말길 113 (조리읍,봉일천리)","경기 파주시 송비말길 113 (조리읍,봉일천리)",193,,0,,,0,2급지,09:00,22:00,00:00,00:00,00:00,00:00,150,500,10,200,,8000,80000
31010,수원시,00090,수원시의회(지하),,,37.263769,127.02770473,,,경기 수원시 팔달구 효원로235번길 13  수원시의회,151,,,,,,기타,00:00,23:59,00:00,23:59,00:00,23:59,40,500,10,500,,10000,
31130,남양주시,00063,진접 제4공영,공영,노상,37.74058838,127.19955855,12022,"경기 남양주시 부평로 41 (진접읍,부평리,진접센트레빌시티2단지)","경기 남양주시 부평로 41 (진접읍,부평리,진접센트레빌시티2단지)",40,,2,,,2,1급지,08:00,20:00,08:00,20:00,08:00,20:00,30,600,10,300,,7000,70000
31200,파주시,00008,가람마을공원 (월정기),공영,노외,37.73460044,126.75339294,10870,경기 파주시 가람로21번길 16-16 (와동동),경기 파주시 가람로21번길 16-16 (와동동),235,,0,,,0,2급지,09:00,22:00,00:00,00:00,00:00,00:00,90,500,10,200,,8000,80000
31110,과천시,00055,전화국앞,공영,노상,37.4283068,126.9910021,,,경기도 과천시 중앙동 59,9,0,0,0,0,0,2급지,00:00,00:00,00:00,00:00,00:00,00:00,10,,10,400,10,17000,130000
31050,부천시,00102,고강차고지진입로,공영,노상,37.53846279,126.82138656,14404,경기 부천시 봉오대로556번길,경기 부천시 봉오대로556번길,43,,0,,,,3급지,08:00,20:00,00:00,00:00,00:00,00:00,,300,10,200,,4000,50000
31070,평택시,00058,소사벌상업지역제1,공영,노외,37.000972,127.115105,,경기 평택시 비전5로 비전동 1099일원,경기 평택시 비전5로 비전동 1099일원,57,,,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,30,800,10,300,,10000,80000
31020,성남시,00084,수진제2공영주차장,공영,노외,37.4353334,127.1340711,13326,,경기도 성남시 수정구 제일로 99,165,0,3,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,,,,,,,
31200,파주시,00030,금촌2-17,공영,노외,37.75865593,126.77712287,10923,경기 파주시 문화로 46 (금촌동),경기 파주시 문화로 46 (금촌동),45,,3,,,0,2급지,09:00,18:00,00:00,00:00,00:00,00:00,80,1000,20,500,,7000,80000
31020,성남시,00038,해오름공영주차장,공영,노외,37.4410912,127.1590908,13250,,경기도 성남시 중원구 광명로264번길 39,447,0,0,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,30,400,10,200,,6000,
31110,과천시,00080,공영노외주차장,공영,노외,37.4620366,127.0326528,,,경기도 과천시 문원동 115-136,0,0,0,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31070,평택시,00021,중앙로,공영,노상,36.99289742,127.08862608,17909,경기 평택시 평택2로20번길 4 (평택동),경기 평택시 평택2로20번길 4 (평택동),32,,,,,,1급지,09:00,18:00,00:00,00:00,00:00,00:00,30,800,10,300,,10000,70000
31050,부천시,00053,심곡지하,공영,노외,37.48916435,126.78509757,14640,경기 부천시 부천로54번길 23,경기 부천시 부천로54번길 23,160,,4,,,,3급지,00:00,23:59,00:00,23:59,00:00,23:59,,300,10,200,,4000,50000
31100,고양시,00019,행신 제6공영주차장,공영,기타,37.61410536,126.8354165,10526,경기 고양시 덕양구 용현로 15,,42,,,,,,기타,09:00,21:00,00:00,00:00,00:00,00:00,30,720,5,120,,,
31070,평택시,00056,안중-제1,공영,노상,36.98886621,126.929317,17933,"경기 평택시 안중로 115 (안중읍,안중리)","경기 평택시 안중로 115 (안중읍,안중리)",12,,,,,,1급지,09:00,18:00,00:00,00:00,00:00,00:00,120,800,10,300,,10000,70000
31010,수원시,00017,만석 4주차장,,,37.2996,127.0045,16302,,경기 수원시 장안구 정조로1053번길 36  (송죽동),43,,,,,,기타,00:00,23:59,00:00,23:59,00:00,23:59,70,100,10,100,,4000,
31020,성남시,00032,산성역환승주차장,공영,노외,37.4566695,127.1507444,13122,,경기도 성남시 수정구 산성동 6,180,0,0,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,30,400,10,200,,6000,
31110,과천시,00105,찬우물3주차장,공영,노외,37.4165208,126.9841353,,,경기도 과천시 갈현동 13-34,0,0,0,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31070,평택시,00022,지산,공영,노외,37.07927856,127.06129229,17763,"경기 평택시 지산2로 86 (지산동,지산동제1공영주차장)","경기 평택시 지산2로 86 (지산동,지산동제1공영주차장)",41,,,,,,2급지,09:00,18:00,00:00,00:00,00:00,00:00,30,800,10,300,,10000,70000
31240,화성시,00083,우정(조암),공영,노외,37.08452752,126.8187972,18567,"경기 화성시 만세구 조암남로33번길 6 (우정읍,조암리)","경기 화성시 만세구 조암남로33번길 6 (우정읍,조암리)",124,,5,,,,1급지,10:00,19:00,10:00,19:00,10:00,19:00,120,,10,300,,,60000
31040,안양시,00031,해동놀이터지하,공영,노외,37.40741966,126.95613032,13933,"경기 안양시 동안구 관악대로287번길 104-22 (관양동,수촌경로당)","경기 안양시 동안구 관악대로287번길 104-22 (관양동,수촌경로당)",76,,2,,,0,4급지,09:00,22:00,09:00,22:00,09:00,22:00,30,200,10,100,,14900,35000
31040,안양시,00068,명학동노외,공영,노외,37.37803713,126.93833344,,"경기 안양시 만안구 명학로 13 안양동 1287-2, 1287-1","경기 안양시 만안구 명학로 13 안양동 1287-2, 1287-1",134,,0,,,0,4급지,09:00,18:00,00:00,00:00,00:00,00:00,30,200,10,100,,10100,35000
31010,수원시,00067,화서시장,,,37.27905117,127.00233252,,,경기 수원시 팔달구 팔달로119번길 29  화서시장 공영주차장 (화서동),159,,,,,,기타,00:00,23:59,00:00,23:59,00:00,23:59,70,500,10,500,,10000,
31040,안양시,00069,안양4동노외,공영,노외,37.39710579,126.91863672,14002,"경기 안양시 만안구 냉천로203번길 (안양동,안양4동노외주차장)","경기 안양시 만안구 냉천로203번길 (안양동,안양4동노외주차장)",149,,0,,,0,2급지,10:00,20:00,10:00,20:00,10:00,20:00,30,400,10,200,,25000,70000
31110,과천시,00035,공영노외주차장,공영,노외,37.4377245,126.9965423,13830,경기도 과천시 부림2길 13-9,경기도 과천시 문원동 115-219,0,0,0,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31110,과천시,00113,우리은행 옆,공영,노상,37.4293916,126.9909659,13838,경기도 과천시 별양상가2로 17-1,경기도 과천시 별양동 55,16,0,0,0,0,0,2급지,00:00,00:00,00:00,00:00,00:00,00:00,10,,10,400,10,17000,130000
31020,성남시,00033,태평4동제3공영주차장,공영,노외,37.4470682,127.139308,13278,,경기도 성남시 수정구 남문로  112 금빛초등학교,159,0,0,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,30,400,10,200,,6000,
31090,안산시,00002,KT안산지사앞,공영,노외,37.317458,126.826358,,경기도 안산시 단원구 적금로 106 주차장,경기도 안산시 단원구 고잔동 521 앞,35,0,1,0,0,0,2급지,09:00,19:00,09:00,14:00,00:00,00:00,30,400,10,200,,4500,50000
31110,과천시,00082,농협앞,공영,노상,37.4283068,126.9910021,,,경기도 과천시 중앙동 59,19,0,1,0,0,0,2급지,00:00,00:00,00:00,00:00,00:00,00:00,10,,10,400,10,17000,130000
31020,성남시,00017,야탑제1환승공영주차장,공영,노외,37.4114227,127.1294299,13508,,경기도 성남시 분당구 야탑1동  ,102,0,0,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,30,400,10,200,,6000,
31240,화성시,00013,남양 재래시장,공영,노외,37.20943575,126.81659713,18258,"경기 화성시 만세구 남양시장로55번길 16 (남양읍,남양리)","경기 화성시 만세구 남양시장로55번길 16 (남양읍,남양리)",82,,5,,,,1급지,10:00,23:00,10:00,23:00,10:00,23:00,120,,10,300,,,60000
31130,남양주시,00003,(센터)호평,공영,노상,37.65887795,127.24227968,12148,"경기 남양주시 늘을2로 67 (호평동,호평체육문화센터)","경기 남양주시 늘을2로 67 (호평동,호평체육문화센터)",199,,8,,,4,1급지,05:30,22:30,05:30,20:30,08:30,17:30,60,,10,200,,7000,30000
31110,과천시,00096,사기막골1주차장,공영,노외,37.4197186,126.9991776,,,경기도 과천시 문원동 324-14,0,0,0,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31070,평택시,00009,원평 제1,공영,노외,36.98891693,127.08548772,17919,"경기 평택시 원평로 30 (평택동,원평 제1공영주차장)","경기 평택시 원평로 30 (평택동,원평 제1공영주차장)",170,,,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,30,800,10,300,,10000,80000
31010,수원시,00018,일월수목원,,,37.28791894,126.97683246,16416,,경기 수원시 장안구 일월로 61  (천천동),134,,,,,,기타,00:00,23:59,00:00,23:59,00:00,23:59,180,2000,180,1000,,5000,
31030,의정부시,00069,의정부1동제3공영,공영,노외,37.7436274,127.04545,,,의정부시 의정부동 238-4,201,0,2,0,0,4,2급지,00:00,23:59,00:00,23:59,00:00,23:59,,,,,12,,56000
31010,수원시,00084,구운공원,,,37.27874995,126.97584244,16409,,경기 수원시 권선구 구운로14번길 42  (구운동),69,,,,,,기타,00:00,23:59,00:00,23:59,00:00,23:59,70,300,10,300,,7000,
31020,성남시,00026,중앙동제4공영주차장,공영,노외,37.4406422,127.1548623,13252,,경기도 성남시 중원구 광명로 242번길 20,230,0,0,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,30,400,10,200,,6000,
31240,화성시,00027,동탄 남광장(노상),공영,노상,37.20094276,127.07322288,18455,경기 화성시 동탄구 노작로 147 (반송동 반송동 106-3),경기 화성시 동탄구 노작로 147 (반송동 반송동 106-3),70,,2,,,,1급지,10:00,23:00,10:00,23:00,10:00,23:00,90,,10,400,,,
31100,고양시,00030,덕양구청 부설주차장,공영,기타,37.63650671,126.8323132,10497,경기 고양시 덕양구 화정동 955,,316,,,,,,기타,08:00,21:00,08:00,21:00,08:00,21:00,60,,5,190,,,
31240,화성시,00020,동탄일반산업단지,공영,노상,37.1666885,127.0818853,,경기도 화성시 방교동812,경기도 화성시 방교동812,165,,0,,,,1급지,10:00,23:00,10:00,23:00,10:00,23:00,90,,10,400,,,
31240,화성시,00047,봉담상리2,공영,노외,37.22537015,126.94534091,18309,"경기 화성시 효행구 상리중심상가길 19 (봉담읍,상리)","경기 화성시 효행구 상리중심상가길 19 (봉담읍,상리)",200,,0,,,,1급지,10:00,21:30,10:00,21:30,10:00,21:30,90,,10,400,,,100000
31210,이천시,00002,이천공설운동장,공영,노외,37.276496,127.440786,17376,경기 이천시 서희로 11 (중리동),경기 이천시 서희로 11 (중리동),466,,20,,,10,2급지,00:00,23:59,00:00,23:59,00:00,23:59,30,,10,200,,5000,60000
31090,안산시,00006,안산세무서뒤,공영,노외,37.32036,126.827045,,경기도 안산시 단원구 화랑로 354 주차장,경기도 안산시 단원구 고잔동 545-1,147,0,5,0,0,5,2급지,08:00,21:00,08:00,21:00,00:00,00:00,30,400,10,200,,4500,50000
31090,안산시,00008,신원프라자뒤,공영,노외,37.320112,126.832633,,경기도 안산시 단원구 고잔로 57-16 주차장,경기도 안산시 단원구 고잔동 556-1,136,0,4,0,0,5,1급지,08:00,21:00,08:00,21:00,00:00,00:00,30,600,10,300,,9000,80000
31020,성남시,00052,여수동제2공영주차장,공영,노외,37.4197184,127.1321478,,,경기도 성남시 중원구 여수동 539,48,0,0,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,30,400,10,200,,6000,
31020,성남시,00073,복정제6공영주차장,공영,노외,37.4637565,127.1278661,13112,,경기도 성남시 수정구 복정로118번길 7,120,4,4,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,,,,,,,
31030,의정부시,00126,금오그린(동),공영,노외,37.75341,127.07078,,,의정부시 금오동 474-6,46,0,3,0,0,0,1급지,00:00,23:59,00:00,23:59,00:00,23:59,,,,,12,,104000
31050,부천시,00038,꿈빛도서관옆,공영,노외,37.50811463,126.77371047,14535,경기 부천시 신흥로275번길 19,경기 부천시 신흥로275번길 19,62,,1,,,,3급지,00:00,23:59,00:00,23:59,00:00,23:59,,300,10,200,,4000,50000
31040,안양시,00049,명학역노상,공영,기타,37.38485036,126.93589225,14088,경기 안양시 만안구 덕천로 41 (안양동),경기 안양시 만안구 덕천로 41 (안양동),87,,4,,,1,2급지,09:00,17:00,09:00,17:00,09:00,17:00,30,400,10,200,,25000,
31050,부천시,00070,삼정동 제3호,공영,노외,37.52599099,126.7660978,14448,경기 부천시 오정로,경기 부천시 오정로,172,,5,,,,3급지,00:00,23:59,00:00,23:59,00:00,23:59,,300,10,200,,4000,
31070,평택시,00040,서정시장,공영,노외,37.05742105,127.05550865,17779,"경기 평택시 서정역로 37 (서정동,서정시장공영주차장)","경기 평택시 서정역로 37 (서정동,서정시장공영주차장)",32,,,,,,2급지,00:00,23:59,00:00,23:59,00:00,23:59,120,800,10,300,,10000,80000
31020,성남시,00069,은행동제9공영주차장,공영,노외,37.4566338,127.1697852,13154,,성남시 중원구 은이로63번길 8,110,0,0,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,,,,,,,
31240,화성시,00103,산척동(주22),공영,노외,37.16983844,127.12089526,18502,경기 화성시 동탄구 동탄순환대로14길 86-16 (산척동 826-4),경기 화성시 동탄구 동탄순환대로14길 86-16 (산척동 826-4),30,,1,,,,1급지,10:00,23:00,10:00,23:00,10:00,23:00,90,,10,400,,,90000
31220,안성시,00008,동본동 공영주차장,공영,노외,37.00789039,127.27195553,17589,경기 안성시 중앙2길 42,경기도 안성시 동본동,68,0,2,0,0,4,2급지,12:00,23:59,12:00,23:59,12:00,23:59,60,500,30,2000,,10000,
31240,화성시,00118,태안3 주6 공영주차장,공영,노외,37.20386903,126.99992836,18352,경기 화성시 장조2로 18 (안녕동 269-2),경기 화성시 장조2로 18 (안녕동 269-2),43,,0,,,,1급지,10:00,23:00,10:00,23:00,10:00,23:00,90,,10,400,,,60000
31040,안양시,00050,예술공원노외,공영,노외,37.41906517,126.91976982,13912,경기 안양시 만안구 예술공원로 131 (석수동),경기 안양시 만안구 예술공원로 131 (석수동),168,,3,,,1,2급지,09:00,19:00,09:00,19:00,09:00,19:00,30,400,10,200,,25000,70000
31010,수원시,00047,영통도서관,,,37.2572,127.0712,16703,,"경기 수원시 영통구 청명로 151  (영통동,영통도서관)",79,,,,,,기타,00:00,23:59,00:00,23:59,00:00,23:59,70,100,10,100,,4000,
31050,부천시,00057,교통정보센터,공영,노외,37.50189071,126.78069947,14551,경기 부천시 옥산로 92,경기 부천시 옥산로 92,19,,0,,,,3급지,00:00,23:59,00:00,23:59,00:00,23:59,,,10,,,,50000
31040,안양시,00073,관악노상2-2,공영,노상,37.40399739,126.96014504,13937,경기 안양시 동안구 관악대로 335 (관양동) 세광빌딩앞~송월타올,경기 안양시 동안구 관악대로 335 (관양동) 세광빌딩앞~송월타올,30,,0,,,0,1급지,09:00,19:00,00:00,00:00,00:00,00:00,30,600,10,300,,25000,90000
31050,부천시,00029,원종철골,공영,노외,37.52507359,126.80521724,14420,경기 부천시 소사로 774,경기 부천시 소사로 774,67,,2,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,,900,10,400,,9500,
