prk_center_id,name,cells,la,lo,klass,confidence,b_sig,p_sig,std_match
13962-29391-00003-00-1,,51,37.4039934273,126.9568278378,애매,0.3,False,False,False
13962-29391-00004-00-1,깐느빌딩,22,37.4040436652,126.9562314581,부설,0.9,True,False,False
13962-29391-00005-00-1,,4,37.4042025299,126.9570084306,부설,0.9,False,False,False
13962-29391-00007-00-1,,1,37.4042209316,126.9580701079,부설,0.9,False,False,False
13962-29391-00009-00-1,비엔비빌딩,22,37.4046496967,126.9577310305,부설,0.9,True,False,False
13962-29391-00011-00-1,,2,37.4044767893,126.9579796086,부설,0.9,False,False,False
13962-29391-00012-00-1,,6,37.4050895361,126.9581283562,부설,0.9,False,False,False
13962-29391-00013-00-1,,1,37.404282373,126.9585579986,부설,0.9,False,False,False
13962-29391-00014-00-1,,2,37.4047115518,126.9594026001,부설,0.9,False,False,False
13962-29391-00015-00-1,관양동  단독주택,5,37.4044736405,126.9592807469,부설,0.9,True,False,False
13962-29391-00016-00-1,,6,37.404325792,126.9590459,부설,0.9,False,False,False
13962-29391-00017-00-1,,1,37.4041202178,126.9586394086,부설,0.9,False,False,False
13962-29391-00018-00-1,,1,37.4043905854,126.9588154553,부설,0.9,False,False,False
13962-29391-00019-00-1,,1,37.4044554872,126.9588967408,부설,0.9,False,False,False
13962-29391-00020-00-1,,5,37.4039615796,126.958472337,부설,0.9,False,False,False
13962-29391-00021-00-1,,8,37.4037598395,126.9587254447,부설,0.9,False,False,False
13962-29391-00022-00-1,,1,37.4035866706,126.9582331014,부설,0.9,False,False,False
13962-29391-00023-00-1,,4,37.4039078663,126.9594753186,부설,0.9,False,False,False
13962-29391-00024-00-1,강남하이츠빌라,5,37.4041242515,126.9598863232,부설,0.9,True,False,False
13962-29391-00025-00-1,,4,37.4040558686,126.9601664639,부설,0.9,False,False,False
13962-29391-00026-00-1,,2,37.4041999846,126.9600263352,부설,0.9,False,False,False
13962-29391-00027-00-1,,5,37.4054468139,126.9594880434,부설,0.9,False,False,False
13962-29391-00028-00-1,,3,37.4052305023,126.959293891,부설,0.9,False,False,False
13962-29391-00029-00-1,,5,37.40511874,126.9591900404,부설,0.9,False,False,False
13962-29391-00030-00-1,,3,37.405327842,126.9593796782,부설,0.9,False,False,False
13962-29391-00031-00-1,한빛어린이집,1,37.4058069753,126.9587740188,부설,0.9,True,False,False
13962-29391-00032-00-1,,7,37.4056123628,126.958796715,부설,0.9,False,False,False
13962-29391-00033-00-1,"1995.4.18 , 허가 제 118호",1,37.4056592975,126.9590316204,애매,0.3,False,False,False
13962-29391-00034-00-1,관양동 1408-30 단독주택,2,37.4053384037,126.9586568105,부설,0.9,True,False,False
13962-29391-00035-00-1,,1,37.4054716676,126.958408253,부설,0.9,False,False,False
13962-29391-00036-00-1,,4,37.4057349472,126.9589276673,부설,0.9,False,False,False
13962-29391-00037-00-1,아리랑타워아파트,33,37.4061817477,126.9586247216,부설,0.9,True,False,False
13962-29391-00038-00-1,,4,37.4069822157,126.9596724541,부설,0.9,False,False,False
13962-29391-00040-00-1,,3,37.40777174,126.960354254,부설,0.9,False,False,False
13962-29391-00041-00-1,,2,37.407948429,126.9606207255,부설,0.9,False,False,False
13962-29391-00043-00-1,안흥빌라,5,37.4073501095,126.9604945345,부설,0.9,True,False,False
13962-29391-00044-00-1,유정빌라,5,37.4069430403,126.9610730501,부설,0.9,True,False,False
13962-29392-00006-00-1,,32,37.4040441186,126.9574738555,애매,0.3,False,False,False
13962-29392-00008-00-1,,3,37.4039577677,126.9578850245,부설,0.9,False,False,False
13962-29392-00010-00-1,테라리움(terrarium),15,37.4044478358,126.9576407872,애매,0.3,False,False,False
13962-29392-00039-00-1,,3,37.4076996311,126.9602729675,부설,0.9,False,False,False
13963-29391-00001-00-1,,2,37.4067917312,126.9612628833,부설,0.9,False,False,False
13963-29391-00002-00-1,아리랑3차아파트,10,37.407264154,126.9621526867,부설,0.9,True,False,False
13963-29391-00003-00-1,,5,37.406608114,126.9618503131,부설,0.9,False,False,False
13963-29391-00004-00-1,삼성I파크,12,37.4067451171,126.9619993368,부설,0.9,True,False,False
13963-29391-00005-00-1,덕원맨숀7차,9,37.4068714,126.962437517,애매,0.3,False,False,False
13963-29391-00009-00-1,,3,37.4063882607,126.9618368708,부설,0.9,False,False,False
13963-29391-00010-00-1,위드힐,6,37.4066447685,126.9638020558,애매,0.3,False,False,False
13964-29391-00001-00-1,건축하가 ('93-224호),2,37.4075670291,126.9625681923,애매,0.3,False,False,False
13964-29391-00002-00-1,,5,37.4071021768,126.9628033592,부설,0.9,False,False,False
13964-29391-00003-00-1,,5,37.406446107,126.9624015857,부설,0.9,False,False,False
13964-29391-00004-00-1,,4,37.4063743204,126.9633413551,부설,0.9,False,False,False
13964-29391-00005-00-1,,8,37.4062119376,126.9627044047,부설,0.9,False,False,False
13964-29391-00006-00-1,,6,37.4061540899,126.9621306554,부설,0.9,False,False,False
13964-29391-00007-00-1,은빛설레임,8,37.4062514088,126.9621577141,애매,0.3,False,False,False
13964-29391-00008-00-1,문화화이트빌라,7,37.4058442412,126.9624515835,부설,0.9,True,True,False
13964-29391-00009-00-1,민들레어린이집,3,37.4057973032,126.96218505,부설,0.9,True,False,False
13964-29391-00010-00-1,관악타운,6,37.4056422465,126.9619321252,부설,0.9,True,False,False
13964-29391-00011-00-1,유진소르베Ⅱ,8,37.4055051142,126.961385529,애매,0.3,False,False,False
13964-29391-00012-00-1,이룸빌리지,8,37.4051953375,126.9619233155,부설,0.9,True,False,False
13964-29391-00013-00-1,,8,37.4051159028,126.9614760862,부설,0.9,False,False,False
13964-29391-00014-00-1,,4,37.4048056539,126.9605726739,부설,0.9,False,False,False
13964-29391-00015-00-1,,6,37.4047841135,126.960825685,부설,0.9,False,False,False
13964-29391-00016-00-1,,1,37.4049931413,126.960798469,부설,0.9,False,False,False
13964-29391-00017-00-1,,5,37.4046074294,126.9605727778,부설,0.9,False,False,False
13964-29391-00018-00-1,,6,37.4046831618,126.9607127914,부설,0.9,False,False,False
13964-29391-00019-00-1,,1,37.4046653217,126.9612594602,부설,0.9,False,False,False
13964-29391-00020-00-1,문화 화이트 빌,6,37.4045213494,126.9618468533,부설,0.9,True,True,False
13964-29391-00021-00-1,문화 화이트 빌,6,37.4044601339,126.9620140442,부설,0.9,True,True,False
13964-29391-00022-00-1,,25,37.4044819127,126.9624974417,애매,0.3,False,False,False
13964-29391-00024-00-1,,5,37.4042798497,126.9617656549,부설,0.9,False,False,False
13964-29391-00027-00-1,,14,37.4048608034,126.9639836284,애매,0.3,False,False,False
13964-29391-00028-00-1,대영빌딩,15,37.4046986431,126.9640605095,부설,0.9,True,False,False
13964-29391-00029-00-1,,4,37.4045831185,126.9634280667,부설,0.9,False,False,False
13964-29391-00030-00-1,,7,37.4044928589,126.9629221129,부설,0.9,False,False,False
13964-29391-00031-00-1,,2,37.4049721506,126.9627592336,부설,0.9,False,False,False
13964-29391-00032-00-1,,2,37.4048712463,126.9627909085,부설,0.9,False,False,False
13964-29391-00037-00-1,현대하이츠빌,4,37.4060209426,126.9627722683,부설,0.9,True,False,False
13964-29391-00038-00-1,,1,37.4059272323,126.9627587609,부설,0.9,False,False,False
13964-29391-00039-00-1,정우팰리스,12,37.405966941,126.9629620478,부설,0.9,True,False,False
13964-29391-00040-00-1,정우팰리스,12,37.4060931417,126.963147221,부설,0.9,True,False,False
13964-29391-00041-00-1,현대하이츠빌,4,37.4061256304,126.9633143686,부설,0.9,True,False,False
13964-29391-00042-00-1,,8,37.4061148783,126.963508645,부설,0.9,False,False,False
13964-29391-00043-00-1,소망유치원,19,37.4061762449,126.9638248709,부설,0.9,True,False,False
13964-29391-00044-00-1,,4,37.4060068724,126.9638882033,부설,0.9,False,False,False
13964-29391-00045-00-1,유진소르베,12,37.4066270388,126.9647643909,애매,0.3,False,False,False
13964-29391-00046-00-1,선일빌라,4,37.4063924648,126.9637434439,부설,0.9,True,False,False
13964-29391-00047-00-1,선일빌라,4,37.4065330032,126.9636756067,부설,0.9,True,False,False
13964-29391-00048-00-1,DM힐스,46,37.4068002505,126.9654962218,부설,0.9,True,False,False
13964-29391-00049-00-1,향나무재 레지던스,7,37.4070054119,126.9645789762,애매,0.3,False,False,False
13964-29391-00050-00-1,,8,37.4063099708,126.9650717597,부설,0.9,False,False,False
13964-29392-00023-00-1,,11,37.404334004,126.9620547684,애매,0.3,False,False,False
13964-29392-00025-00-1,,6,37.4042473573,126.9615939942,부설,0.9,False,False,False
13964-29392-00026-00-1,,42,37.4047345679,126.9636809928,애매,0.3,False,False,False
13964-29392-00051-00-1,,2,37.4063821811,126.9655099673,부설,0.9,False,False,False
13965-29391-00002-00-1,마창수산 인덕원점,4,37.4044877533,126.9703765455,애매,0.3,False,False,False
13965-29391-00003-00-1,건축허가번호:92-15,18,37.4045022372,126.9706476101,부설,0.9,True,False,False
13965-29391-00004-00-1,,3,37.4042461069,126.9696944495,부설,0.9,False,False,False
13965-29391-00005-00-1,팬빌딩,6,37.4044844518,126.9716099161,부설,0.9,True,False,False
13965-29391-00006-00-1,,14,37.4041746942,126.972427758,애매,0.3,False,False,False
13965-29391-00008-00-1,관양동 1474-22 단독주택,3,37.4038467981,126.9727531596,부설,0.9,True,False,False
13965-29391-00009-00-1,삼성빌라,6,37.4038575801,126.9726221395,부설,0.9,True,False,False
13965-29391-00010-00-1,,3,37.4041925902,126.9718991667,부설,0.9,False,False,False
13965-29391-00011-00-1,,2,37.4037566804,126.9726854254,부설,0.9,False,False,False
13965-29391-00015-00-1,,2,37.4038754748,126.9720845149,부설,0.9,False,False,False
13965-29391-00016-00-1,,33,37.4037241193,126.9721523379,애매,0.3,False,False,False
13965-29391-00017-00-1,관양동 1475-11 제2종근린생활시설 (박형국),1,37.4036016619,126.9725002525,부설,0.9,True,False,False
13965-29391-00018-00-1,,1,37.403453865,126.9723738088,부설,0.9,False,False,False
13965-29391-00019-00-1,인덕원빌라,10,37.4035042414,126.9720304393,부설,0.9,True,False,False
13965-29391-00020-00-1,,1,,,부설,0.9,False,False,False
13965-29391-00021-00-1,삼화드림빌리지 2동,4,37.4037708899,126.9718044505,부설,0.9,True,False,False
13965-29391-00022-00-1,삼화드림빌리지1동,6,37.4037348026,126.971610199,부설,0.9,True,False,False
13965-29391-00023-00-1,관양동주택,5,37.4034140609,126.9717006754,부설,0.9,True,False,False
13965-29391-00024-00-1,,1,37.4031942237,126.9717504534,부설,0.9,False,False,False
13965-29391-00025-00-1,,2,37.4033350846,126.973042482,부설,0.9,False,False,False
13965-29391-00026-00-1,,2,37.4033097459,126.9725636079,부설,0.9,False,False,False
13965-29391-00027-00-1,서건빌딩,17,37.4038324645,126.9731145886,부설,0.9,True,False,False
13965-29391-00028-00-1,,20,37.4037171799,126.9733179303,애매,0.3,False,False,False
13965-29392-00001-00-1,,1,37.4044623969,126.969870558,부설,0.9,False,False,False
13965-29392-00007-00-1,'93-268호,35,37.4040234023,126.9727711669,애매,0.3,False,False,False
13966-29391-00001-00-1,,4,37.4040719135,126.9058081557,부설,0.9,False,False,False
13966-29391-00002-00-1,,4,37.4036106311,126.9058584288,부설,0.9,False,False,False
13966-29391-00003-00-1,,2,37.4035169035,126.9058314394,부설,0.9,False,False,False
13966-29391-00004-00-1,삼봉초등학교,52,37.4029458798,126.8995344211,부설,0.9,True,False,False
13966-29391-00005-00-1,한라비발디아파트,17,37.4025741489,126.9032439655,부설,0.9,True,False,False
13966-29391-00006-00-1,안양시립박달도서관,10,37.4025239428,126.9035512348,비부설,0.9,False,True,False
13966-29391-00007-00-1,한라비발디아파트,3,37.402775499,126.9026609192,부설,0.9,True,False,False
13966-29391-00008-00-1,,10,37.4017761474,126.9014288874,부설,0.9,False,False,False
13966-29391-00009-00-1,박달2동다목적복지회관,5,37.4016945833,126.9030372837,애매,0.3,False,False,False
13966-29391-00010-00-1,,3,37.4020120787,126.9034479841,부설,0.9,False,False,False
13966-29391-00011-00-1,,2,37.4018462579,126.9034075377,부설,0.9,False,False,False
13966-29391-00012-00-1,하늘빌리지1동,6,37.4014495022,126.9030330818,부설,0.9,True,False,False
13966-29391-00013-00-1,하늘빌리지,6,37.4015331519,126.9039590939,부설,0.9,True,False,False
13966-29391-00014-00-1,하늘빌리지,6,37.4014460203,126.9031821689,부설,0.9,True,False,False
13966-29391-00015-00-1,하늘빌리지,6,37.4014569435,126.9033176844,부설,0.9,True,False,False
13966-29391-00016-00-1,하늘빌리지4동,6,37.4014714705,126.9034531953,부설,0.9,True,False,False
13967-29391-00001-00-1,,46,37.403418114,126.973643316,애매,0.3,False,False,False
13967-29391-00003-00-1,,5,37.403533339,126.9731734266,부설,0.9,False,False,False
13967-29391-00004-00-1,에덴아파트,19,37.4026863424,126.9730110903,부설,0.9,True,False,False
13967-29391-00005-00-1,,6,37.4026826907,126.9728032761,부설,0.9,False,False,False
13967-29391-00006-00-1,관양2동사무소,5,37.4022641786,126.9709602046,애매,0.3,False,False,False
13967-29391-00007-00-1,,3,37.4013311185,126.9726275763,부설,0.9,False,False,False
13967-29391-00008-00-1,00,4,37.4012482444,126.9727134417,애매,0.3,False,False,False
13967-29391-00009-00-1,Y.M 다가구주택,1,37.4009346399,126.9725012271,부설,0.9,True,False,False
13967-29391-00010-00-1,,1,37.400963505,126.9726412629,부설,0.9,False,False,False
13967-29391-00011-00-1,,2,37.4010139737,126.9726909385,부설,0.9,False,False,False
13967-29391-00012-00-1,,1,37.4011149431,126.9729303365,부설,0.9,False,False,False
13967-29391-00013-00-1,,1,37.4009131484,126.9730794906,부설,0.9,False,False,False
13967-29391-00014-00-1,,1,37.4008482605,126.9730162671,부설,0.9,False,False,False
13967-29391-00015-00-1,범신파인빌,7,37.4008915588,126.9732330974,부설,0.9,True,False,False
13967-29391-00016-00-1,그레이스빌,5,37.4006428008,126.972898883,부설,0.9,True,False,False
13967-29391-00017-00-1,베라체,16,37.4006715605,126.9725826402,애매,0.3,False,False,False
13967-29391-00018-00-1,,2,37.4008733945,126.9726051547,부설,0.9,False,False,False
13967-29391-00019-00-1,청계빌라,13,37.4016916183,126.9730250001,부설,0.9,True,False,False
13967-29391-00020-00-1,네이처빌,8,37.4015655491,126.9733503168,부설,0.9,True,False,False
13967-29391-00024-00-1,,6,37.4011978752,126.9730974593,부설,0.9,False,False,False
13967-29392-00002-00-1,,5,37.4036198041,126.9730288266,부설,0.9,False,False,False
13968-29391-00001-00-1,,7,37.4062272069,126.9655145563,부설,0.9,False,False,False
13968-29391-00002-00-1,,1,37.4061153544,126.9650854038,부설,0.9,False,False,False
13968-29391-00003-00-1,,1,37.4061260567,126.9647149282,부설,0.9,False,False,False
13968-29391-00004-00-1,,8,37.4057188935,126.9650449266,부설,0.9,False,False,False
13968-29391-00005-00-1,,4,37.4056936087,126.9648551862,부설,0.9,False,False,False
13968-29391-00006-00-1,,5,37.4053333763,126.9654517155,부설,0.9,False,False,False
13968-29391-00007-00-1,현진리더스빌,10,37.4052106631,126.9648599296,부설,0.9,True,False,False
13968-29391-00008-00-1,삼호베스트빌,12,37.4052213971,126.9645978875,부설,0.9,True,False,False
13968-29391-00009-00-1,,5,37.4051997116,126.9643945932,부설,0.9,False,False,False
13968-29391-00010-00-1,허가번호:159,3,37.4049690653,126.9644443988,애매,0.3,False,False,False
13968-29391-00011-00-1,,6,37.4050485556,126.9651175239,부설,0.9,False,False,False
13968-29391-00012-00-1,,7,37.4050847368,126.9655964016,부설,0.9,False,False,False
13968-29391-00013-00-1,,6,37.4049334335,126.9658313997,부설,0.9,False,False,False
13968-29391-00014-00-1,,3,37.4047996938,126.9645122467,부설,0.9,False,False,False
13968-29391-00015-00-1,,2,37.404908146,126.9656281074,부설,0.9,False,False,False
13968-29391-00016-00-1,안양동부새마을금고빌딩,6,37.4049695872,126.9662244375,부설,0.9,True,False,False
13968-29391-00020-00-1,인덕원 엘리시아,11,37.4060151379,126.9675341674,애매,0.3,False,False,False
13968-29391-00021-00-1,,4,37.4058455073,126.9666758362,부설,0.9,False,False,False
13968-29391-00022-00-1,,2,37.4059356436,126.9667977802,부설,0.9,False,False,False
13968-29391-00023-00-1,지애타워빌라,8,37.4056617042,126.9666939892,부설,0.9,True,False,False
13968-29391-00024-00-1,영원해밀리지4,12,37.4054636212,126.9672000811,애매,0.3,False,False,False
13968-29391-00025-00-1,,3,37.4054418616,126.966716676,부설,0.9,False,False,False
13968-29391-00026-00-1,제 359호,3,37.4054207488,126.9685870928,애매,0.3,False,False,False
13968-29391-00027-00-1,,7,37.4055253567,126.9689258915,부설,0.9,False,False,False
13968-29391-00028-00-1,근.생및주택,6,37.4054461202,126.9691292295,부설,0.9,True,False,False
13968-29391-00029-00-1,관양동어린이집,8,37.4053560652,126.969309982,부설,0.9,True,False,False
13968-29391-00030-00-1,유정빌라,4,37.4052588667,126.9697437384,부설,0.9,True,False,False
13968-29391-00031-00-1,,1,37.4051472435,126.9701503921,부설,0.9,False,False,False
13968-29391-00032-00-1,,2,37.4051435557,126.9698205886,부설,0.9,False,False,False
13968-29391-00033-00-1,,1,37.4051470319,126.9693236209,부설,0.9,False,False,False
13968-29391-00034-00-1,단석상가주택,2,37.4055973955,126.9687632173,부설,0.9,True,False,False
13968-29391-00035-00-1,관양동 1439 제2종근린생활시설 (김수진),4,37.4020857219,126.9537975609,부설,0.9,True,False,False
13968-29391-00036-00-1,,7,37.4021471442,126.9541905627,부설,0.9,False,False,False
13968-29391-00037-00-1,,4,37.401689359,126.95401917,부설,0.9,False,False,False
13968-29391-00038-00-1,,5,37.4017254559,126.9541637134,부설,0.9,False,False,False
